source,target,score
IRF4,THRA1/BTR,0.0045987025230361
IRF4,TIFAB,0.00396110234438
IRF4,TLR1,0.0021355266435459
IRF4,TNC,0.0019807812613551
IRF4,TOX3,0.0075987578882932
IRF4,TRAF1,0.0055831600951337
IRF4,TREML1,0.0019676793864215
IRF4,TSPAN18,0.0021871606977131
IRF4,USP3,0.0010866390613565
IRF4,VDR,0.0023447771527569
IRF4,VIPR1,0.0032400099300309
IRF4,WDR72,0.0022015155198631
IRF4,ZBTB18,0.0036517959548452
IRF4,ZIM2,0.0011206331903201
IRF4,ZNF827,0.0010275069480168
IRF4,ADAMTS9-AS2,0.0023715070869167
IRF4,ASPHD2,0.0017255442481883
IRF4,BTLA,0.0124502815897839
IRF4,C9orf47,0.0013432814428349
IRF4,CLMP,0.0018605730959305
IRF4,FSTL5,0.0011479888931554
IRF4,HECTD2,0.0012171141480039
IRF4,HOXD4,0.0015375415258534
IRF4,HRK,0.0012901533990007
IRF4,HTRA1,0.001127932032031
IRF4,LINC00670,0.0038712546788024
IRF4,LINC01028,0.0040913469253771
IRF4,MARCH1,0.0038323608442808
IRF4,NOTCH4,0.0015879161454811
IRF4,PDGFB,0.0042213773157793
IRF4,PGM5P3-AS1,0.0015348333517212
IRF4,PPP1R1A,0.0031534553330321
IRF4,S1PR3,0.0017821732811343
IRF4,SLC6A12,0.0013471655504019
IRF4,SLC9A9,0.0038282217079848
IRF4,SUSD4,0.0037555542224783
IRF4,TMTC1,0.0030940676786545
IRF4,TSHZ3,0.0010103479908757
IRF4,WNT5A,0.0057541663623273
IRF4,ZNF385D,0.0021191541369898
IRF4,ZNF645,0.0023346827399301
IRF4,ZNF704,0.0012413978101703
IRF4,ZSCAN9,0.0012739958766628
IRF4,ARX,0.0042838173850231
IRF4,BCAS1,0.0075545859920927
IRF4,ADTRP,0.0041007798044702
IRF4,ANG,0.0065453508457602
IRF4,ANKRD30BP2,0.0056525732853448
IRF4,ARSG,0.0054020656180624
IRF4,C1QB,0.0028662946112003
IRF4,CHST2,0.0024371021711799
IRF4,CLIC5,0.0067279430589519
IRF4,CTLA4,0.0075042811118599
IRF4,DMD,0.0033401643296374
IRF4,ELMOD1,0.0041708306827563
IRF4,FAM149A,0.0086770663294416
IRF4,FMO6P,0.0072873945831967
IRF4,GIMAP5,0.0076873736010911
IRF4,GLB1L3,0.0039705262251919
IRF4,GPR39,0.0084872337347517
IRF4,IKZF3,0.0050417801208938
IRF4,IL20,0.0043216941099625
IRF4,IL7R,0.0048509005430434
IRF4,KCNA5,0.0026342882889978
IRF4,KCNJ15,0.0058979553722449
IRF4,KCTD5,0.0037005637885148
IRF4,LILRA4,0.0076582982638017
IRF4,LINC00322,0.0032802102488907
IRF4,LINC00540,0.0062916748633986
IRF4,LINC00545,0.003394203701612
IRF4,LINC01266,0.0077693535928152
IRF4,LRP1B,0.00190834854654
IRF4,MCOLN2,0.0066999390649467
IRF4,MTSS1,0.005211296582458
IRF4,MYO16,0.0025492322094382
IRF4,NCKAP5,0.0055774113998258
IRF4,NOL4,0.0077144095703675
IRF4,NPSR1-AS1,0.0049893813295225
IRF4,OSBPL1A,0.0057826339556677
IRF4,PFN2,0.0060569495724187
IRF4,PLA2G7,0.0032579770520949
IRF4,PXYLP1,0.0037593605215635
IRF4,SCN3A,0.0048995576172831
IRF4,SERPINA9,0.0085119683775729
IRF4,SGCD,0.0032618792603004
IRF4,SGSM1,0.0035292282155165
IRF4,SH3GL3,0.0026608379052057
IRF4,SLAMF1,0.0105320156601655
IRF4,SLC12A3,0.0040262902133632
IRF4,SOWAHD,0.0034382788977411
IRF4,TLR7,0.0037942606512648
IRF4,UNC5D,0.0033096606622229
IRF4,C7orf33,0.0032349052880549
IRF4,DMRT2,0.0036515320751964
IRF4,FCRL5,0.0256323811064273
IRF4,FZD5,0.003315289731583
IRF4,IRF7,0.0036685028203457
IRF4,P2RY12,0.0074821723276947
IRF4,SLN,0.0032597613562887
IRF4,TBC1D9,0.0115351770869538
IRF4,TIMD4,0.0065725862812403
IRF4,TMEM243,0.0071944705166842
IRF4,BCL2L11,0.0035030772995251
IRF4,CECR2,0.0031405528131053
IRF4,PABPC1P2,0.0052625844979697
IRF4,SYCP1,0.0045604181736929
IRF4,TMEM215,0.0034488867786395
IRF4,WSCD2,0.0024818003633004
IRF4,A2MP1,0.0010075408752569
IRF4,AAMDC,0.0013664984117288
IRF4,ABCA8,0.0026057489145251
IRF4,ABI3,0.0010753643490966
IRF4,ABLIM2,0.0030219886806175
IRF4,ABLIM3,0.0019033276352599
IRF4,ADGRD1,0.0019225658438725
IRF4,ADGRF2,0.0081523033945303
IRF4,AKAP2,0.0011577578061982
IRF4,ALK,0.0020644718487614
IRF4,ARHGAP24,0.0061553225036013
IRF4,ARHGEF12,0.0019584455704777
IRF4,ASIC2,0.0012279992685061
IRF4,ATG9B,0.001275621148651
IRF4,ATXN1,0.0019137167991235
IRF4,BEND2,0.0022112363305678
IRF4,BMS1P22,0.0013187570033955
IRF4,BNC2,0.0014664531833809
IRF4,BTN3A1,0.0017222593040085
IRF4,CA10,0.001635471625973
IRF4,CADM2,0.0014761100073799
IRF4,CAMK1G,0.0022432743997586
IRF4,CAMK2D,0.0068130424409645
IRF4,CAPN13,0.0012258676012797
IRF4,CAPN3,0.0012947456019654
IRF4,CASC8,0.0021122113723842
IRF4,CCDC33,0.0043373538906462
IRF4,CCDC70,0.0011036002710987
IRF4,CD200R1,0.0036507927438045
IRF4,CD22,0.0015828919403945
IRF4,CD52,0.0022267957072462
IRF4,CD8A,0.0054229821357861
IRF4,CDH1,0.0082443967980091
IRF4,CERK,0.0042347672174617
IRF4,CHRNA1,0.0041103684740036
IRF4,CLIC1,0.0013400572834822
IRF4,CNR1,0.0014958609112017
IRF4,COBL,0.0027959510482597
IRF4,COL4A4,0.0130239552864255
IRF4,COLEC12,0.0017542694737842
IRF4,CRH,0.0020209112861318
IRF4,CRTAC1,0.0028544232702515
IRF4,CTTNBP2,0.0012359738617396
IRF4,CX3CR1,0.0012075685628151
IRF4,CYP1B1,0.0023341148745219
IRF4,DAB2,0.0013498527135714
IRF4,DAPL1,0.002659464657303
IRF4,DDR1,0.0015499630965425
IRF4,DOCK10,0.0021037705899026
IRF4,DOK6,0.0024577456181071
IRF4,DPP4,0.0029461995489046
IRF4,DUSP13,0.0012136716647628
IRF4,EDA,0.0013726119739402
IRF4,ENTHD1,0.0023600976825178
IRF4,FAIM2,0.0011250052464891
IRF4,FAM159A,0.005073045944765
IRF4,FAM160A1,0.0095609818371886
IRF4,FAM53C,0.0037470561425295
IRF4,FAM83F,0.0021158821548369
IRF4,FER1L6-AS1,0.0018736773662912
IRF4,FGF9,0.0038940085368617
IRF4,FOXP3,0.0026009520747305
IRF4,FRMPD1,0.0010823157386078
IRF4,GAB4,0.0014439375341861
IRF4,GCNT2,0.0010380448166107
IRF4,GJA1,0.0018783581690402
IRF4,GJA5,0.0012875510628751
IRF4,GNG12-AS1,0.0016951598156191
IRF4,GRAMD2,0.0017126706955417
IRF4,GRB14,0.0056759533880313
IRF4,GRIN3A,0.0012017414195683
IRF4,GZMB,0.0026994668754652
IRF4,HEY2,0.0017720047484676
IRF4,HOXD1,0.0018006401877057
IRF4,HTR2A,0.0021332994568051
IRF4,HTR3A,0.0072728144190003
IRF4,IBSP,0.0011672634197005
IRF4,IL6ST,0.0030458733635219
IRF4,ITGB5,0.0015833632628828
IRF4,JPH1,0.0011367388287951
IRF4,KCNH5,0.0028585877142328
IRF4,KCNJ5,0.0018613537135661
IRF4,KCNQ3,0.0020239358933049
IRF4,LAD1,0.0017147579752342
IRF4,LGR6,0.0011090567991128
IRF4,LIMCH1,0.0010958043288172
IRF4,LINC-ROR,0.001729997271054
IRF4,LINC00092,0.0034613325237573
IRF4,LINC00189,0.0015302945265636
IRF4,LINC00380,0.0016940391464103
IRF4,LINC00892,0.0028828651361605
IRF4,LINC01163,0.001824837934262
IRF4,LINC01297,0.0018392918407804
IRF4,LINC01307,0.0021209232786956
IRF4,LINC01545,0.0011833250721703
IRF4,LMF1-AS1,0.0013156623844459
IRF4,LPA,0.0016137711855794
IRF4,LTBP2,0.0022497857138653
IRF4,MAF,0.0041931027814762
IRF4,MDS2,0.0051364222173327
IRF4,MEOX1,0.0025958076560248
IRF4,MGAT4C,0.0013735948711157
IRF4,MICAL2,0.0011546676156174
IRF4,MIR205HG,0.0031135278337064
IRF4,MPPED2,0.0013204412452756
IRF4,MYCL,0.0018269459235653
IRF4,MYEF2,0.0017501804584382
IRF4,MYOM2,0.0010373407616662
IRF4,NALCN,0.0015272411222616
IRF4,NAV2,0.001470391100207
IRF4,NBPF9,0.0023298938148024
IRF4,NCALD,0.0012089306135319
IRF4,NEFM,0.0019137699879339
IRF4,NES,0.0011345697102398
IRF4,NHS-AS1,0.0015711733767866
IRF4,NRG3,0.003660613127858
IRF4,NRP2,0.0017041647788725
IRF4,NUDT16P1,0.0013826657919784
IRF4,OLFM2,0.001449230325142
IRF4,OR4E1,0.0018802785061565
IRF4,OR7E37P,0.0015936925986627
IRF4,OXGR1,0.0010273944604113
IRF4,P3H2,0.0013461066954231
IRF4,PAX5,0.0020666478347274
IRF4,PCDH8,0.0010662423334292
IRF4,PCED1B-AS1,0.009871427285259
IRF4,PCK1,0.0010302136025332
IRF4,PCSK5,0.0023664021698212
IRF4,PECR,0.0024639526250915
IRF4,PF4V1,0.002007088720591
IRF4,PGM5,0.0022963807252382
IRF4,PHEX-AS1,0.0034558507199488
IRF4,PIGV,0.0015736340125732
IRF4,PKIA-AS1,0.0018379558947088
IRF4,PLEKHG1,0.001648756932757
IRF4,PLEKHG7,0.0019197589775348
IRF4,PPBPP2,0.0035545074612624
IRF4,PRELP,0.0015125734524487
IRF4,PRSS16,0.007241271790162
IRF4,PSAT1,0.0028076961535857
IRF4,PSG10P,0.012165552404643
IRF4,PTCH1,0.0011385985436008
IRF4,PTENP1-AS,0.0016775198335291
IRF4,PTF1A,0.0049676186257454
IRF4,PTPRQ,0.0024488861194176
IRF4,RAPGEF5,0.0013239623588803
IRF4,RGL1,0.0067699193793689
IRF4,RNASE11,0.0011409673726328
IRF4,RTN1,0.0048504451405735
IRF4,S100A5,0.0010235113273208
IRF4,SAMD12,0.0019594591660933
IRF4,SAMD3,0.0010111288388521
IRF4,SCN2A,0.0015287744860416
IRF4,SCN7A,0.0010866255677545
IRF4,SDC1,0.0051823417304639
IRF4,SEC14L6,0.0016158199729324
IRF4,SERPINB5,0.0029142223781723
IRF4,SESN3,0.0020929858963582
IRF4,SFRP2,0.0022850425199915
IRF4,SLC18A1,0.00107777811556
IRF4,SLC2A12,0.003858075689849
IRF4,SLC32A1,0.0068985963307332
IRF4,SLC7A11-AS1,0.0012098227389347
IRF4,SLCO2B1,0.0027188427308312
IRF4,SLFN5,0.0118329247034585
IRF4,SLIT2,0.0010326330014375
IRF4,SMPD3,0.0052455593855541
IRF4,SMYD1,0.0012990911722028
IRF4,SNORA74A,0.0024321703708827
IRF4,SOX3,0.0056370790928731
IRF4,SOX30,0.0012583565090416
IRF4,SPACA3,0.003454697288034
IRF4,SPTB,0.0014359910009942
IRF4,ST3GAL4,0.0016173728547252
IRF4,STAT4,0.001217395954799
IRF4,STEAP1B,0.0011343280600579
IRF4,SYDE2,0.0015174473687384
IRF4,TCF21,0.0013611755688569
IRF4,TMC1,0.0023837197305536
IRF4,TMEM256,0.0010504173735521
IRF4,TMPRSS15,0.0040097638126551
IRF4,TNFRSF11A,0.0014109284748931
IRF4,TOB1,0.0011358457200132
IRF4,TOX2,0.0010383618406251
IRF4,TPRG1,0.0021327894098285
IRF4,TRIT1,0.0010792508288869
IRF4,TRPA1,0.0027976858061741
IRF4,TSHZ2,0.0060621285199908
IRF4,TSPAN33,0.001249073105464
IRF4,UBXN10,0.0016209893659345
IRF4,ULK4P3,0.0016012408705831
IRF4,VNN2,0.0011666489633064
IRF4,VOPP1,0.010746131355901
IRF4,VSIG1,0.0041059809938609
IRF4,WIF1,0.0012341766912505
IRF4,WISP1,0.0011495628320717
IRF4,WNT16,0.0012114024019469
IRF4,ZDHHC19,0.0039448927073916
IRF4,ZFAT,0.0033612582505088
IRF4,ZNF888,0.0012793276800788
IRF4,ARHGAP29,0.0025540912948534
IRF4,DALRD3,0.0010189694913556
IRF4,DCUN1D5,0.0012370158008961
IRF4,DNASE1L3,0.0020043711310783
IRF4,FKBP11,0.0014832906767224
IRF4,LINC01539,0.0011370697139459
IRF4,MS4A13,0.0011506876460235
IRF4,MX2,0.0015604441408746
IRF4,PAX1,0.0011555801165989
IRF4,RAB3B,0.0011606217260606
IRF4,RAPH1,0.0018395348496759
IRF4,SCIMP,0.0029379258587629
IRF4,SCRN1,0.0021288133734518
IRF4,SEC16B,0.0012239851535773
IRF4,SHCBP1L,0.0014077323964863
IRF4,SLC41A2,0.0218855034411056
IRF4,TMEM86A,0.0012131099557195
IRF4,TNFRSF17,0.024144253915113
IRF4,UNC5A,0.0015498845644561
IRF5,HMHA1,0.0064171180361537
IRF5,NFKB1,0.008050891483915
IRF5,APOBR,0.0062174967571596
IRF5,ARHGAP30,0.0075045054948618
IRF5,CD300LB,0.0115241003045731
IRF5,DOK2,0.0089414732596636
IRF5,GABARAP,0.0055385109033113
IRF5,GNAI2,0.0055946303283528
IRF5,PRKACA,0.0055732987546611
IRF5,RAB5C,0.0083086968135985
IRF5,POR,0.0069447994662927
IRF5,GBA,0.0037781446482953
IRF5,ITGB2,0.0112307654872586
IRF5,MAP3K3,0.0047997750354808
IRF5,RGS19,0.0042189196800831
IRF5,SAMHD1,0.0058770795808574
IRF5,SCIMP,0.0040450829079112
IRF5,SIGLEC7,0.0047049834510431
IRF5,SLC16A3,0.0035281906819069
IRF5,SLC39A1,0.004982853313144
IRF5,WBP1L,0.0026740591316796
IRF5,ACVRL1,0.0016309949913437
IRF5,C1orf162,0.0011486756230157
IRF5,C7orf43,0.0016032082370816
IRF5,CAP1,0.0014922695371662
IRF5,CCR1,0.0012685608745787
IRF5,DHRS9,0.0021654567345372
IRF5,ELOVL1,0.0015586848030312
IRF5,HK3,0.0016848625076832
IRF5,KLHL13,0.0014946740308365
IRF5,MYOF,0.0019297344032999
IRF5,NLRC4,0.0027288364672818
IRF5,PILRA,0.0018984263928173
IRF5,PLA2G15,0.0018112545589069
IRF5,POLD4,0.0020261577454914
IRF5,PPT1,0.0024447736167318
IRF5,PTPRO,0.0026989792482294
IRF5,RAB35,0.0027956056105092
IRF5,SEC23B,0.0021983532263464
IRF5,SELPLG,0.0010159788883193
IRF5,SEMA4A,0.0011720502193829
IRF5,SIGLEC9,0.001002180610084
IRF5,SIRPB2,0.0015918155206895
IRF5,SLC15A3,0.0031039786063259
IRF5,SLC26A6,0.0021372729470521
IRF5,SLC38A10,0.0010893087707537
IRF5,SMAP2,0.0015922628787434
IRF5,SPIN4,0.0015780744942706
IRF5,STON2,0.0013058025077319
IRF5,TMBIM6,0.0010998280934286
IRF5,TMEM57,0.0027654736214154
IRF5,TNNI2,0.0018077630017708
IRF5,APLP2,0.0027706275898993
IRF5,CASS4,0.0015509807114722
IRF5,JDP2,0.0014655886246574
IRF5,MSI2,0.0037866658277036
IRF5,MTMR14,0.0172759777803924
IRF5,MICB,0.0032089627520639
IRF5,MVP,0.0018435175661279
IRF5,PLOD3,0.0021902632894208
IRF5,SNX10,0.0029415192332681
IRF5,LTBR,0.0051063220241554
IRF5,TIRAP,0.0062069519072906
IRF5,VEGFA,0.0018737406492806
IRF5,TNFSF13,0.0146352924504941
IRF5,CCDC22,0.0055500121747084
IRF5,ZDHHC7,0.0166429879188028
IRF5,C11orf24,0.002066764090466
IRF5,CD300A,0.0027693690685782
IRF5,CHMP4B,0.0023882404613411
IRF5,COL8A2,0.0013654566937062
IRF5,DTX2,0.0016024804712412
IRF5,IDH1,0.0014748438015038
IRF5,NUAK2,0.0010472901202312
IRF5,QSOX1,0.0020268669746232
IRF5,SLC2A6,0.0018943204721011
IRF5,UAP1,0.0103979943877099
IRF5,VPS37C,0.0018704855265272
IRF5,CASP1,0.006204671417603
IRF5,CXorf21,0.0132403678453142
IRF5,MGAT1,0.0139053924715307
IRF5,TMEM127,0.0123419800829759
IRF5,CDKN2AIP,0.0010811953390791
IRF5,PDIA5,0.0042068047359168
IRF5,SLC1A3,0.0016791343984696
IRF5,SULF2,0.0030853006123556
IRF5,ASB2,0.0034340802066019
IRF5,CECR1,0.0034113932276615
IRF5,PDIA3,0.0036860724719229
IRF5,PIK3AP1,0.0034683146550528
IRF5,RASSF4,0.003420228864623
IRF5,WWP2,0.0057664411163101
IRF5,CD300LF,0.0083859650528487
IRF7,CD2BP2,0.0104973922915212
IRF7,SYTL3,0.0066334534199272
IRF7,SLC2A6,0.0089879571735879
IRF7,SASH3,0.0086029490618632
IRF7,PIK3CD,0.0042900266960641
IRF7,C7orf43,0.0039731519575038
IRF7,POR,0.0056790771242782
IRF7,DTX2,0.0062728209543877
IRF7,CNPPD1,0.0044624340603923
IRF7,DARS,0.004785170325604
IRF7,STK40,0.0130596763339589
IRF7,GPSM3,0.0049406470018385
IRF7,UNC93B1,0.0072431101801978
IRF7,DEF8,0.0049696618605348
IRF7,ARHGAP30,0.0021477621737552
IRF7,DTX4,0.0013244407165956
IRF7,HLA-B,0.0026759284673311
IRF7,MYO1E,0.0020925046872091
IRF7,PSMB8,0.0016960287608942
IRF7,RFX5,0.0011700009493251
IRF7,CNDP2,0.0030523695234423
IRF7,GAS6,0.0056645013241604
IRF7,SCAMP2,0.0032520669135884
IRF7,SLC39A1,0.0037546079455326
IRF7,CORO1A,0.0053017333842811
IRF7,CD53,0.001224105142963
IRF7,GNAI2,0.0023767142130069
IRF7,NAPSB,0.0018761265494567
IRF7,NUBPL,0.0028155453383384
IRF7,POLD4,0.0031373593352072
IRF7,TNNI2,0.0012134563260105
IRF7,TTC26,0.0016763667435171
IRF7,ZBTB7B,0.0014404010641784
IRF7,POLR3B,0.0030149630667809
IRF7,CMIP,0.0025551448011886
IRF7,RAB5C,0.0035098795444448
IRF7,ASPHD2,0.0020728514459189
IRF7,FYN,0.0041400753448291
IRF8,GDPD2,0.0051090061145361
IRF8,LINC00950,0.0069032483314561
IRF8,UBAC2,0.0102152593156312
IRF8,C19orf38,0.0159124307956445
IRF8,GAL3ST2,0.0059982729499318
IRF8,GCSAM,0.0067588389037955
IRF8,GPR33,0.0065560650433685
IRF8,HERPUD1,0.0112937010665596
IRF8,HLA-DPA1,0.0167988875373069
IRF8,HLA-DPB1,0.0140743955864226
IRF8,OAS1,0.0136708613215937
IRF8,SIRPD,0.0158292660155421
IRF8,MARCO,0.0085710740395589
IRF8,SIGLEC17P,0.0065705577891692
IRF8,COL8A2,0.0245285833755966
IRF8,LILRB4,0.0317330655358502
IRF8,MYOF,0.0236849765597462
IRF8,SLC12A3,0.0230585750054125
IRF8,SLC15A3,0.0231958263392245
IRF8,TLR7,0.0302031986696609
IRF8,UNC93B1,0.0248987427618514
IRF8,ZEB2-AS1,0.0222693140131318
IRF8,AANAT,0.0114572835706954
IRF8,DPPA3,0.0131045630758341
IRF8,RASAL2-AS1,0.0064168344625375
IRF8,SPOCK3,0.0051967454853745
IRF8,CCR5,0.0202304018365433
IRF8,SLC32A1,0.011399520318436
IRF8,DCDC1,0.0070281029117918
IRF8,DUSP6,0.0070412898218835
IRF8,RHOQ,0.0052673121790406
IRF8,CXorf21,0.0292970080890766
IRF8,FGL2,0.0237456954912689
IRF8,NAPSB,0.0283940628426248
IRF8,TIFAB,0.0306977377421472
IRF8,TLDC2,0.023340056169619
IRF8,ZDHHC7,0.022818247672772
IRF8,HLA-DMA,0.0109032970766303
IRF8,SIRPB1,0.0123763679603539
IRF8,TYROBP,0.0068197185658744
IRF8,LINC00920,0.0056705648871004
IRF8,BLACE,0.0028994000167319
IRF8,C14orf37,0.0031447994097031
IRF8,CCL17,0.0042628672521256
IRF8,CD83,0.002840359176746
IRF8,DOCK3,0.0030566888802428
IRF8,ERICH1-AS1,0.0026658924472923
IRF8,FXYD4,0.0027343328445817
IRF8,FZD8,0.0023395097214181
IRF8,IER3,0.0032650621936672
IRF8,ITPR2,0.0043570934862629
IRF8,KCNJ4,0.0033205011459887
IRF8,LAMB3,0.0024063980834465
IRF8,LINC00051,0.0020809027381203
IRF8,LINC00486,0.0031584084457353
IRF8,LPCAT2,0.0025385034662841
IRF8,NPAS1,0.0024810853857227
IRF8,PANX3,0.0021118226210267
IRF8,PILRA,0.0037214653208455
IRF8,PITPNA,0.0038254507129464
IRF8,PPM1H,0.0048560527136163
IRF8,PPP1R3G,0.010691112831804
IRF8,PRR30,0.0041513507286147
IRF8,RET,0.0039123132390566
IRF8,SERPINB9,0.004709001897477
IRF8,TMEM67,0.0045954592086144
IRF8,TMEM8B,0.0037801572180238
IRF8,TNNI3,0.0024203694215425
IRF8,TNS3,0.0032585527679319
IRF8,VASH1,0.0040166451302515
IRF8,ZNF556,0.0043733367875794
IRF8,ZNF648,0.0033699487266677
IRF8,MAST3,0.0060008905392053
IRF8,NAIP,0.0124492638841267
IRF8,PLXNB2,0.0064208310348023
IRF8,SLC46A2,0.0089157986471045
IRF8,SNX21,0.0051960766751578
IRF8,NMUR1,0.0067477986037506
IRF8,HCK,0.007844445277871
IRF8,MYCNOS,0.0069044164729103
IRF8,OR3A3,0.0073447138997246
IRF8,MYO7A,0.0080479445543036
IRF8,SSBP3,0.0131775747328147
IRF8,BTLA,0.0032186281973814
IRF8,C9orf129,0.0028974580218166
IRF8,GPNMB,0.0046567503868871
IRF8,KCNK5,0.0048946226555119
IRF8,SCN9A,0.0036804367976318
IRF8,TTC13,0.0032009874712739
IRF8,ACVRL1,0.0081477021801876
IRF8,ADORA1,0.0108290135847903
IRF8,AFF3,0.0157287889605982
IRF8,ALOX5AP,0.0174340053947977
IRF8,ATP10A,0.0164936004574138
IRF8,CCDC129,0.0091431399511357
IRF8,CD300LB,0.014476272592208
IRF8,CD93,0.0110927061095388
IRF8,CYBB,0.0105056403473637
IRF8,DHRS9,0.0129324355013533
IRF8,EPHB3,0.0140518774330295
IRF8,GPR65,0.0129290678661394
IRF8,HCLS1,0.0113320743841287
IRF8,HLA-DRB5,0.008879138971296
IRF8,HSD11B1,0.0040779453652917
IRF8,ITGAL,0.0205387017468123
IRF8,KIAA0226L,0.0090083318789999
IRF8,LILRA2,0.0252257274349877
IRF8,LINC01353,0.0071891765133127
IRF8,LMO2,0.0055722176986515
IRF8,LRMP,0.0068605797754732
IRF8,LRRC74A,0.0220085396021024
IRF8,MS4A7,0.0153731452942591
IRF8,NCF1,0.0176872411013844
IRF8,NCF1C,0.014651088167381
IRF8,NFKB1,0.0069497114998872
IRF8,NLRC4,0.0145216067639383
IRF8,PIK3AP1,0.0201574697449473
IRF8,PKIB,0.0137024919822489
IRF8,SEC23B,0.0087516256845224
IRF8,SERTAD3,0.0099943216762076
IRF8,SIGLEC9,0.0186079320518567
IRF8,SLAMF9,0.0050428719191833
IRF8,SLC37A2,0.0208879703714228
IRF8,SLC8A1,0.0131963952394299
IRF8,SLC9A9,0.012402030420072
IRF8,SPIN4,0.0114297890126533
IRF8,TEX2,0.0061524252291444
IRF8,TNNI2,0.0184162329511646
IRF8,TPRG1-AS1,0.0108644565922627
IRF8,ZCCHC24,0.0165861011665989
IRF8,ZEB2,0.0087383297128999
IRF8,ZNF385A,0.0113733657702846
IRF8,ADRB2,0.0010399782059813
IRF8,ANXA5,0.0046332538372999
IRF8,AP3B2,0.0011276323880675
IRF8,APELA,0.0025012894432624
IRF8,ARHGEF12,0.001186406300831
IRF8,B9D1,0.0014138939367497
IRF8,BEND2,0.0012995376275559
IRF8,C1QTNF2,0.0015408076550968
IRF8,C3orf20,0.0014996294417463
IRF8,CATSPER2P1,0.0018036402090425
IRF8,CBL,0.0016826749975273
IRF8,CCDC153,0.0013394094585834
IRF8,CERS2,0.0018803433461966
IRF8,CHD7,0.0012298909159041
IRF8,CST6,0.001042225529544
IRF8,CST9,0.0023681941303061
IRF8,DACT2,0.0013223280856905
IRF8,DEF8,0.0010695819344515
IRF8,DTX2P1-UPK3BP1-PMS2P11,0.0024081876119591
IRF8,DUSP7,0.0035834669995933
IRF8,EFEMP2,0.0010946028578048
IRF8,ELMOD1,0.0013824206491624
IRF8,ELOVL2-AS1,0.0014036137895292
IRF8,FAM170B-AS1,0.0010547485994306
IRF8,FAM86B3P,0.0034561057803193
IRF8,FAN1,0.0015829843998692
IRF8,FCGR3A,0.0011392318463928
IRF8,FCGR3B,0.0010582121708318
IRF8,FOXN1,0.0010996352863048
IRF8,GSN,0.0022560050839894
IRF8,HIST1H2BD,0.0012439618035483
IRF8,HOTAIRM1,0.0010112104576365
IRF8,JAG1,0.0014650475184599
IRF8,KCNB2,0.0017245244255814
IRF8,LINC01088,0.0011210089620944
IRF8,LINC01257,0.0012388370720008
IRF8,LINC01492,0.0037575178156481
IRF8,LYPD2,0.0010902141891468
IRF8,LYVE1,0.0022701852110563
IRF8,MAGEA9B,0.0019543470126029
IRF8,MRPL33,0.0027521548385069
IRF8,MYH9,0.0029708019002821
IRF8,NPTN,0.0026652543304981
IRF8,NTPCR,0.0019092721842671
IRF8,OCIAD2,0.0017737563425988
IRF8,OR13J1,0.00293611731201
IRF8,PCAT2,0.0021048320304959
IRF8,PCBP1,0.0014981394269942
IRF8,PLEKHD1,0.0021201860666759
IRF8,POP4,0.0010952934908871
IRF8,POU2AF1,0.0013623964522297
IRF8,PTPN14,0.0015022104212339
IRF8,RAB23,0.0017566276770777
IRF8,S100A16,0.0016243570640967
IRF8,SH3GL3,0.0012219535657293
IRF8,SHCBP1,0.0016087239943177
IRF8,SLAMF7,0.0018304137629293
IRF8,SLC16A6,0.0023402992933916
IRF8,SLC25A29,0.0039610698781542
IRF8,SPI1,0.0011354613228734
IRF8,TNFRSF13C,0.001299027598842
IRF8,TRNP1,0.0013249851154687
IRF8,TRNT1,0.0011819700776377
IRF8,TSSK2,0.0018762109107441
IRF8,UBL3,0.0034401115268303
IRF8,ULK4P1,0.0017111208406745
IRF8,USP3-AS1,0.0022614506519711
IRF8,USP4,0.0010177373952647
IRF8,VWA5B1,0.0014372556214504
IRF8,WDR66,0.0013184793152657
IRF8,ZC3H12C,0.0015704384716874
IRF8,ZCCHC6,0.0011542922179808
IRF8,ASUN,0.0056559994848704
IRF8,INO80C,0.007207444794663
IRF8,ITGB2-AS1,0.0114164124382744
IRF8,KCNK13,0.0108854145986499
IRF8,ABCC3,0.0017863306993315
IRF8,AJAP1,0.0023661764965003
IRF8,BAIAP2L1,0.001189847817923
IRF8,BLID,0.0027319434245043
IRF8,C19orf84,0.0013900129655075
IRF8,C5orf49,0.0017610252672885
IRF8,CALML3-AS1,0.0014667572059136
IRF8,CCDC151,0.0014657516483196
IRF8,CEBPG,0.001122101818297
IRF8,CPA2,0.0018918915896354
IRF8,CYB5R2,0.0020684958560238
IRF8,DPPA2P3,0.0011215340097113
IRF8,ETS2,0.0018603328871019
IRF8,FAM160A1,0.0018435526236325
IRF8,GAS7,0.0017574807054308
IRF8,IRS4,0.0011545927178233
IRF8,IVNS1ABP,0.0011243066074271
IRF8,L3MBTL4-AS1,0.0022481574553049
IRF8,LINC00299,0.0025150942681178
IRF8,LINC01391,0.0011502583511612
IRF8,LRRC38,0.0020484422455656
IRF8,LTB4R,0.0017230068030533
IRF8,MEGF10,0.0011197530315506
IRF8,MEGF6,0.0015134768932653
IRF8,MYO10,0.0014198830234349
IRF8,NEUROD1,0.0013458542850568
IRF8,NRARP,0.0015587403603958
IRF8,NUP62,0.0012658343986463
IRF8,OR10H1,0.0013040555090539
IRF8,P3H2,0.001500349834052
IRF8,PHF20,0.0016553964306383
